city,state,state_id,country,lat,lng,population
Brownstown,Indiana,IN,US,38.8791,-86.0466,3111
West Baden Springs,Indiana,IN,US,38.5675,-86.612,556
Noblesville,Indiana,IN,US,40.0356,-86.0066,61882
Shelbyville,Indiana,IN,US,39.5325,-85.7762,20663
Carlisle,Indiana,IN,US,38.9608,-87.4015,666
Summitville,Indiana,IN,US,40.3361,-85.6435,983
Notre Dame,Indiana,IN,US,41.7012,-86.2379,6720
Advance,Indiana,IN,US,39.9954,-86.6204,512
Sharpsville,Indiana,IN,US,40.3795,-86.0868,576
Daleville,Indiana,IN,US,40.1186,-85.5576,1665
Ladoga,Indiana,IN,US,39.9167,-86.799,1019
Lyons,Indiana,IN,US,38.9879,-87.0813,718
Patoka,Indiana,IN,US,38.4015,-87.5875,733
Metamora,Indiana,IN,US,39.4481,-85.1378,207
Muncie,Indiana,IN,US,40.1989,-85.395,88688
Merrillville,Indiana,IN,US,41.4728,-87.3197,34871
Williams,Indiana,IN,US,38.8147,-86.6446,438
Newberry,Indiana,IN,US,38.9237,-87.0191,187
Shirley,Indiana,IN,US,39.8911,-85.5801,852
Milton,Indiana,IN,US,39.7862,-85.1563,460
Orland,Indiana,IN,US,41.7305,-85.1722,433
Royal Center,Indiana,IN,US,40.8644,-86.5,838
Berne,Indiana,IN,US,40.6567,-84.9555,5677
Walton,Indiana,IN,US,40.6624,-86.2443,1021
Indian Village,Indiana,IN,US,41.7143,-86.2322,135
Madison,Indiana,IN,US,38.758,-85.3971,17981
Orleans,Indiana,IN,US,38.6615,-86.4517,2098
Granger,Indiana,IN,US,41.7373,-86.135,30717
Herbst,Indiana,IN,US,40.5145,-85.7815,33
Troy,Indiana,IN,US,38.0018,-86.7991,401
Connersville,Indiana,IN,US,39.6582,-85.141,14646
Trail Creek,Indiana,IN,US,41.6963,-86.8555,2003
Pittsboro,Indiana,IN,US,39.8676,-86.4647,3375
Ossian,Indiana,IN,US,40.8769,-85.1683,3791
Woodburn,Indiana,IN,US,41.1287,-84.8503,1603
Osceola,Indiana,IN,US,41.6647,-86.0787,2489
Star City,Indiana,IN,US,40.9746,-86.5613,248
Jasonville,Indiana,IN,US,39.1619,-87.1995,2145
Melody Hill,Indiana,IN,US,38.024,-87.512,3625
Blanford,Indiana,IN,US,39.667,-87.5203,233
Owensburg,Indiana,IN,US,38.9305,-86.7292,536
Yorktown,Indiana,IN,US,40.183,-85.5123,11199
Mecca,Indiana,IN,US,39.7271,-87.3317,326
Redkey,Indiana,IN,US,40.3481,-85.1524,1313
Plymouth,Indiana,IN,US,41.3482,-86.3187,12406
Fort Branch,Indiana,IN,US,38.2461,-87.5734,4372
Hazleton,Indiana,IN,US,38.4893,-87.5404,257
Lake Dalecarlia,Indiana,IN,US,41.337,-87.4037,1595
Clayton,Indiana,IN,US,39.6883,-86.5231,1011
Campbellsburg,Indiana,IN,US,38.6514,-86.2613,576
Monroe City,Indiana,IN,US,38.6145,-87.3531,530
Saratoga,Indiana,IN,US,40.2368,-84.9159,241
Cedar Grove,Indiana,IN,US,39.3561,-84.9371,151
Tell City,Indiana,IN,US,37.9528,-86.7597,9668
Meridian Hills,Indiana,IN,US,39.8873,-86.1567,1694
Lizton,Indiana,IN,US,39.884,-86.5421,488
New Washington,Indiana,IN,US,38.5657,-85.5461,531
Speedway,Indiana,IN,US,39.7937,-86.2479,12140
Logansport,Indiana,IN,US,40.7472,-86.3519,20809
Lakeville,Indiana,IN,US,41.5285,-86.2744,795
Michigan City,Indiana,IN,US,41.7098,-86.8705,65144
Russellville,Indiana,IN,US,39.8569,-86.9832,352
McCordsville,Indiana,IN,US,39.8967,-85.9208,6838
Millersburg,Indiana,IN,US,41.5277,-85.6964,946
Lewisville,Indiana,IN,US,39.8068,-85.3529,352
South Bend,Indiana,IN,US,41.6771,-86.2692,281100
Uniondale,Indiana,IN,US,40.8299,-85.2415,310
Grissom AFB,Indiana,IN,US,40.6585,-86.148,2499
Franklin,Indiana,IN,US,39.4931,-86.0542,25089
Buck Creek,Indiana,IN,US,40.4874,-86.7622,166
Stockwell,Indiana,IN,US,40.2823,-86.7687,579
Lawrenceburg,Indiana,IN,US,39.0986,-84.8712,12956
San Pierre,Indiana,IN,US,41.1989,-86.8922,104
Sulphur Springs,Indiana,IN,US,39.9991,-85.4393,376
Amo,Indiana,IN,US,39.6889,-86.6125,422
Selma,Indiana,IN,US,40.1888,-85.2755,835
Kimmell,Indiana,IN,US,41.395,-85.5487,547
Lagrange,Indiana,IN,US,41.648,-85.4179,3260
Lebanon,Indiana,IN,US,40.0318,-86.455,15577
Shamrock Lakes,Indiana,IN,US,40.4117,-85.4262,219
Glenwood,Indiana,IN,US,39.6261,-85.302,240
Colfax,Indiana,IN,US,40.1944,-86.6671,675
Fort Wayne,Indiana,IN,US,41.0885,-85.1436,328564
Newport,Indiana,IN,US,39.8841,-87.407,490
Porter,Indiana,IN,US,41.6257,-87.0801,4818
Bass Lake,Indiana,IN,US,41.2304,-86.5845,1409
Whitestown,Indiana,IN,US,39.9706,-86.3609,8179
North Webster,Indiana,IN,US,41.324,-85.6979,3700
Brookston,Indiana,IN,US,40.601,-86.8663,1527
St. Leon,Indiana,IN,US,39.2935,-84.9641,672
Topeka,Indiana,IN,US,41.5395,-85.5474,1212
Jasper,Indiana,IN,US,38.3934,-86.9404,16262
Gary,Indiana,IN,US,41.5906,-87.3472,76008
Switz City,Indiana,IN,US,39.035,-87.0534,284
Westphalia,Indiana,IN,US,38.8665,-87.2277,49
Lake Village,Indiana,IN,US,41.1308,-87.439,750
Roachdale,Indiana,IN,US,39.8491,-86.8004,895
Charlestown,Indiana,IN,US,38.427,-85.6677,7496
Tipton,Indiana,IN,US,40.2818,-86.0424,6522
Milan,Indiana,IN,US,39.1255,-85.127,1856
New Middletown,Indiana,IN,US,38.1645,-86.0511,94
Thorntown,Indiana,IN,US,40.1293,-86.61,1478
Lake Holiday,Indiana,IN,US,39.9642,-86.9607,960
Middlebury,Indiana,IN,US,41.6696,-85.7076,4283
Bremen,Indiana,IN,US,41.448,-86.1507,4589
Heritage Lake,Indiana,IN,US,39.7288,-86.7123,3000
Lapel,Indiana,IN,US,40.0335,-85.8407,2390
West Point,Indiana,IN,US,40.3412,-87.0432,708
Salt Creek Commons,Indiana,IN,US,41.5112,-87.1411,2515
Gosport,Indiana,IN,US,39.3507,-86.6656,795
Dunlap,Indiana,IN,US,41.6346,-85.9235,6110
Dyer,Indiana,IN,US,41.4978,-87.509,15941
Vevay,Indiana,IN,US,38.7427,-85.0783,1652
Country Squire Lakes,Indiana,IN,US,39.038,-85.6849,3235
Monterey,Indiana,IN,US,41.1561,-86.4823,204
Newburgh,Indiana,IN,US,37.9494,-87.4053,3237
De Motte,Indiana,IN,US,41.1987,-87.1974,4942
Hayden,Indiana,IN,US,38.9714,-85.739,1112
Napoleon,Indiana,IN,US,39.2041,-85.3273,228
Cynthiana,Indiana,IN,US,38.1873,-87.7085,539
New Chicago,Indiana,IN,US,41.5587,-87.2718,1959
Dugger,Indiana,IN,US,39.0704,-87.259,892
Jalapa,Indiana,IN,US,40.6263,-85.7464,248
West Harrison,Indiana,IN,US,39.2582,-84.8225,281
Syracuse,Indiana,IN,US,41.4226,-85.7492,7068
West College Corner,Indiana,IN,US,39.5694,-84.819,643
Marion,Indiana,IN,US,40.5496,-85.66,41165
Center Point,Indiana,IN,US,39.4154,-87.0752,232
Hidden Valley,Indiana,IN,US,39.1673,-84.8444,5344
Monrovia,Indiana,IN,US,39.5842,-86.4792,1443
Greenville,Indiana,IN,US,38.3717,-85.9847,863
Milltown,Indiana,IN,US,38.3425,-86.2749,812
Ligonier,Indiana,IN,US,41.4638,-85.5943,4752
Andrews,Indiana,IN,US,40.8605,-85.6022,1133
Birdseye,Indiana,IN,US,38.315,-86.6961,418
Stinesville,Indiana,IN,US,39.2996,-86.6498,217
Michigantown,Indiana,IN,US,40.3279,-86.3917,457
Haubstadt,Indiana,IN,US,38.2039,-87.5752,1705
Alexandria,Indiana,IN,US,40.2583,-85.676,5015
Florence,Indiana,IN,US,38.7837,-84.9235,18
Clifford,Indiana,IN,US,39.2826,-85.8691,240
Smithville-Sanders,Indiana,IN,US,39.0597,-86.5108,3362
Petersburg,Indiana,IN,US,38.4919,-87.281,2307
Linden,Indiana,IN,US,40.1889,-86.9028,764
Van Buren,Indiana,IN,US,40.6157,-85.5039,820
Long Beach,Indiana,IN,US,41.7432,-86.8526,1156
Valparaiso,Indiana,IN,US,41.4782,-87.0507,33376
Centerville,Indiana,IN,US,39.8298,-84.9935,2549
New Castle,Indiana,IN,US,39.919,-85.3697,21855
Spurgeon,Indiana,IN,US,38.2555,-87.2588,199
Vincennes,Indiana,IN,US,38.6759,-87.5102,20501
Claypool,Indiana,IN,US,41.1306,-85.8825,430
East Enterprise,Indiana,IN,US,38.8702,-84.9889,438
Auburn,Indiana,IN,US,41.3666,-85.0559,22457
Manilla,Indiana,IN,US,39.5727,-85.622,297
Darlington,Indiana,IN,US,40.1072,-86.7766,852
Vallonia,Indiana,IN,US,38.8462,-86.0992,277
Lowell,Indiana,IN,US,41.2928,-87.4206,10253
Oxford,Indiana,IN,US,40.5221,-87.2484,1130
Idaville,Indiana,IN,US,40.7588,-86.6505,564
Darmstadt,Indiana,IN,US,38.0938,-87.5793,1425
Portland,Indiana,IN,US,40.4377,-84.9835,5929
Shorewood Forest,Indiana,IN,US,41.4598,-87.1497,2512
Cordry Sweetwater Lakes,Indiana,IN,US,39.3085,-86.1227,1108
Woodlawn Heights,Indiana,IN,US,40.1184,-85.6972,78
Lawrence,Indiana,IN,US,39.8674,-85.9904,48704
Matthews,Indiana,IN,US,40.3875,-85.4976,561
Gas City,Indiana,IN,US,40.4897,-85.5984,5805
Knightstown,Indiana,IN,US,39.796,-85.5312,2831
Hebron,Indiana,IN,US,41.3247,-87.2016,3485
Ulen,Indiana,IN,US,40.0662,-86.4652,125
Arlington,Indiana,IN,US,39.6458,-85.5796,434
Leo-Cedarville,Indiana,IN,US,41.2198,-85.0192,3789
Saltillo,Indiana,IN,US,38.6662,-86.2975,91
Farmersburg,Indiana,IN,US,39.2526,-87.3807,1081
Rensselaer,Indiana,IN,US,40.9381,-87.1683,6067
Dana,Indiana,IN,US,39.8072,-87.4945,573
Lagro,Indiana,IN,US,40.8392,-85.7276,397
Rochester,Indiana,IN,US,41.059,-86.196,7041
Roseland,Indiana,IN,US,41.7177,-86.2506,631
Scotland,Indiana,IN,US,38.909,-86.9047,146
New Trenton,Indiana,IN,US,39.3088,-84.8967,331
Dayton,Indiana,IN,US,40.3752,-86.7739,1647
New Pekin,Indiana,IN,US,38.5029,-86.0152,1381
Macy,Indiana,IN,US,40.9582,-86.1296,202
Brooklyn,Indiana,IN,US,39.5436,-86.3674,1579
Southport,Indiana,IN,US,39.66,-86.1171,1763
New Harmony,Indiana,IN,US,38.1291,-87.9308,763
Jeffersonville,Indiana,IN,US,38.3375,-85.7026,47383
Ambia,Indiana,IN,US,40.4894,-87.5165,219
Scipio,Indiana,IN,US,39.0771,-85.716,90
Ingalls,Indiana,IN,US,39.9746,-85.8148,2446
Trafalgar,Indiana,IN,US,39.4124,-86.1499,1232
Roann,Indiana,IN,US,40.9111,-85.9246,458
Montmorenci,Indiana,IN,US,40.4704,-87.0354,250
Burket,Indiana,IN,US,41.1549,-85.9687,197
Elnora,Indiana,IN,US,38.8762,-87.0849,664
Aberdeen,Indiana,IN,US,41.4418,-87.1166,1602
Bruceville,Indiana,IN,US,38.758,-87.4154,476
St. Bernice,Indiana,IN,US,39.7119,-87.52,390
Bluffton,Indiana,IN,US,40.7426,-85.173,10085
Nashville,Indiana,IN,US,39.2075,-86.2372,1072
Greensburg,Indiana,IN,US,39.3515,-85.5024,11971
Ridgeville,Indiana,IN,US,40.292,-85.0285,755
Pendleton,Indiana,IN,US,40.0051,-85.7692,4287
Toad Hop,Indiana,IN,US,39.4568,-87.4639,136
Kingsford Heights,Indiana,IN,US,41.4785,-86.6927,1400
Chandler,Indiana,IN,US,38.0368,-87.3747,3371
Wheeler,Indiana,IN,US,41.5105,-87.1712,405
Williamsport,Indiana,IN,US,40.2884,-87.2922,1837
Freetown,Indiana,IN,US,38.9773,-86.127,320
Martinsville,Indiana,IN,US,39.4227,-86.4208,13022
Versailles,Indiana,IN,US,39.0636,-85.2564,2102
Mitchell,Indiana,IN,US,38.7364,-86.4746,4106
Monroe,Indiana,IN,US,40.7452,-84.9413,875
Albany,Indiana,IN,US,40.3057,-85.2332,2169
Holton,Indiana,IN,US,39.0752,-85.3847,473
Cayuga,Indiana,IN,US,39.9474,-87.4646,1114
Frankton,Indiana,IN,US,40.2211,-85.772,1833
Chesterton,Indiana,IN,US,41.5994,-87.0549,13503
Lakes of the Four Seasons,Indiana,IN,US,41.4074,-87.2203,7061
Indianapolis,Indiana,IN,US,39.7771,-86.1458,1564699
Monticello,Indiana,IN,US,40.7455,-86.7669,8468
North Judson,Indiana,IN,US,41.2161,-86.7769,1715
Monroeville,Indiana,IN,US,40.9733,-84.8682,1327
Walkerton,Indiana,IN,US,41.4656,-86.4824,3208
Clermont,Indiana,IN,US,39.8167,-86.3207,1423
East Chicago,Indiana,IN,US,41.6484,-87.4536,28215
Bedford,Indiana,IN,US,38.8602,-86.4895,14845
Howe,Indiana,IN,US,41.7228,-85.4255,493
Bicknell,Indiana,IN,US,38.7744,-87.3079,3165
Sims,Indiana,IN,US,40.5006,-85.854,166
Rushville,Indiana,IN,US,39.6156,-85.4466,6425
Elizabethtown,Indiana,IN,US,39.1351,-85.8125,525
Fowlerton,Indiana,IN,US,40.4095,-85.5728,249
Deputy,Indiana,IN,US,38.7952,-85.6528,10
Clarksburg,Indiana,IN,US,39.4353,-85.3472,184
Kokomo,Indiana,IN,US,40.464,-86.1277,79099
Sellersburg,Indiana,IN,US,38.4028,-85.7706,8860
Coalmont,Indiana,IN,US,39.1931,-87.2265,190
Fremont,Indiana,IN,US,41.728,-84.9396,2162
Earl Park,Indiana,IN,US,40.6855,-87.4199,336
Ellettsville,Indiana,IN,US,39.2324,-86.6233,6677
Jonesboro,Indiana,IN,US,40.4796,-85.6302,1662
Lynnville,Indiana,IN,US,38.1988,-87.3141,949
Attica,Indiana,IN,US,40.2876,-87.2449,5036
Straughn,Indiana,IN,US,39.8082,-85.2907,215
La Crosse,Indiana,IN,US,41.3177,-86.8899,532
Etna Green,Indiana,IN,US,41.2755,-86.0461,590
Crown Point,Indiana,IN,US,41.4141,-87.3456,29625
Odon,Indiana,IN,US,38.8424,-86.9891,1402
Mount Carmel,Indiana,IN,US,39.4076,-84.8755,80
Spiceland,Indiana,IN,US,39.8374,-85.4378,852
Dillsboro,Indiana,IN,US,39.0185,-85.0531,1404
Clinton,Indiana,IN,US,39.6608,-87.4045,6202
Greenfield,Indiana,IN,US,39.7937,-85.7738,22094
Shipshewana,Indiana,IN,US,41.6743,-85.5765,704
Fredericksburg,Indiana,IN,US,38.4353,-86.197,173
Montpelier,Indiana,IN,US,40.5494,-85.2874,1691
Greendale,Indiana,IN,US,39.1316,-84.851,4417
Homecroft,Indiana,IN,US,39.6696,-86.1312,750
Spring Lake,Indiana,IN,US,39.7767,-85.8536,222
Millhousen,Indiana,IN,US,39.2114,-85.435,132
Taylorsville,Indiana,IN,US,39.2964,-85.9503,1045
Mulberry,Indiana,IN,US,40.3458,-86.6674,1229
Crane,Indiana,IN,US,38.8943,-86.9012,178
Windfall City,Indiana,IN,US,40.3626,-85.9571,671
Patriot,Indiana,IN,US,38.8366,-84.8293,205
Paoli,Indiana,IN,US,38.5572,-86.4699,3232
Owensville,Indiana,IN,US,38.2718,-87.6918,1330
Morocco,Indiana,IN,US,40.9445,-87.4503,1113
North Salem,Indiana,IN,US,39.8596,-86.6445,532
Winfield,Indiana,IN,US,41.4097,-87.2623,5684
Mount Auburn,Indiana,IN,US,39.8123,-85.1905,105
Shelburn,Indiana,IN,US,39.1791,-87.3972,1217
Columbia City,Indiana,IN,US,41.1612,-85.4855,9535
Dale,Indiana,IN,US,38.1733,-86.9849,1502
Kirklin,Indiana,IN,US,40.1929,-86.3593,767
Hanover,Indiana,IN,US,38.7137,-85.4724,3513
Roselawn,Indiana,IN,US,41.1535,-87.2881,4594
Hagerstown,Indiana,IN,US,39.9115,-85.1554,1690
Lafayette,Indiana,IN,US,40.399,-86.8593,159293
Buffalo,Indiana,IN,US,40.888,-86.7374,915
Garrett,Indiana,IN,US,41.3526,-85.1238,6364
Albion,Indiana,IN,US,41.3966,-85.4186,2327
Whiting,Indiana,IN,US,41.6731,-87.4843,4825
Burns Harbor,Indiana,IN,US,41.6189,-87.1258,1727
Kentland,Indiana,IN,US,40.7739,-87.4466,1697
Staunton,Indiana,IN,US,39.4864,-87.1888,513
Poseyville,Indiana,IN,US,38.1699,-87.7834,1035
Kempton,Indiana,IN,US,40.288,-86.2293,314
Waveland,Indiana,IN,US,39.8773,-87.0452,422
Bryant,Indiana,IN,US,40.5358,-84.9633,250
Wheatfield,Indiana,IN,US,41.191,-87.0526,840
Alfordsville,Indiana,IN,US,38.5606,-86.9481,105
Cambridge City,Indiana,IN,US,39.8125,-85.1703,3615
Hymera,Indiana,IN,US,39.1859,-87.2989,770
Carthage,Indiana,IN,US,39.7366,-85.5715,890
Richmond,Indiana,IN,US,39.8318,-84.8904,42508
Plainville,Indiana,IN,US,38.8047,-87.1517,493
Avilla,Indiana,IN,US,41.3638,-85.2317,2425
Hobart,Indiana,IN,US,41.5139,-87.2729,28255
Freelandville,Indiana,IN,US,38.8653,-87.3102,837
Fortville,Indiana,IN,US,39.924,-85.8465,4032
Leavenworth,Indiana,IN,US,38.1994,-86.3451,233
Burnettsville,Indiana,IN,US,40.7611,-86.5947,338
